Grid_Index,Advisor_2_Rating
190,0.09759759759759759
191,0.29479479479479476
192,0.55005005005005
193,0.8443443443443444
194,0.6166166166166166
195,0.4974974974974975
196,0.48448448448448445
197,0.7682682682682682
198,0.7287287287287287
199,0.2792792792792793
200,0.10160160160160159
201,0.0870870870870871
202,0.45995995995996
203,0.6801801801801801
204,0.8238238238238238
205,0.2627627627627628
206,0.9284284284284284
207,0.48448448448448445
208,0.9714714714714714
209,0.8443443443443444
210,0.43543543543543545
211,0.07407407407407407
212,0.6676676676676676
213,0.05905905905905906
214,0.6801801801801801
215,0.13963963963963963
216,0.24074074074074073
217,0.4019019019019019
218,0.9284284284284284
219,0.3908908908908909
220,0.06156156156156156
221,0.9344344344344344
222,0.08358358358358359
223,0.6546546546546547
224,0.3908908908908909
225,0.09409409409409408
226,0.9284284284284284
227,0.7475425984197913
228,0.005805157367210348
229,0.15565565565565564
230,0.3908908908908909
231,0.2792792792792793
232,0.8643643643643644
233,0.6036036036036037
234,0.9976643309976644
235,0.6166166166166166
236,0.04854854854854855
237,0.15065065065065064
238,0.18818818818818817
239,0.7287287287287287
240,0.28728728728728725
241,0.8443443443443444
242,0.6036036036036037
243,0.55005005005005
244,0.7412412412412412
245,0.32182182182182184
246,0.18818818818818817
247,0.28728728728728725
248,0.15065065065065064
249,0.29479479479479476
250,0.3698698698698699
251,0.6921921921921922
252,0.8893893893893894
253,0.04704704704704705
254,0.5900900900900901
255,0.041541541541541535
256,0.45995995995996
257,0.9099099099099099
258,0.7797797797797797
259,0.3793793793793794
260,0.7547547547547548
261,0.11011011011011011
262,0.028028028028028028
263,0.15065065065065064
264,0.8133133133133132
265,0.9794794794794794
266,0.6166166166166166
267,0.48448448448448445
268,0.11461461461461461
269,0.48448448448448445
270,0.15065065065065064
271,0.2707707707707707
272,0.7287287287287287
273,0.6676676676676676
274,0.16116116116116114
275,0.5240240240240239
276,0.7547547547547548
277,0.3793793793793794
278,0.15565565565565564
279,0.8643643643643644
280,0.4244244244244244
281,0.55005005005005
282,0.9794794794794794
283,0.5240240240240239
284,0.8643643643643644
285,0.21421421421421422
286,0.3908908908908909
287,0.2792792792792793
288,0.8033033033033032
289,0.8033033033033032
290,0.4019019019019019
291,0.35985985985985985
292,0.3323323323323323
293,0.22122122122122123
294,0.9344344344344344
295,0.6301301301301301
296,0.4129129129129129
297,0.45995995995996
298,0.21421421421421422
299,0.537037037037037
300,0.4129129129129129
301,0.06356356356356356
302,0.04354354354354355
303,0.7052052052052051
304,0.8968968968968969
305,0.44794794794794796
306,0.992992992992993
307,0.18818818818818817
308,0.48448448448448445
309,0.8718718718718719
310,0.35035035035035034
311,0.48448448448448445
312,0.511011011011011
313,0.6801801801801801
314,0.6546546546546547
315,0.4244244244244244
316,0.8553553553553553
317,0.10560560560560561
318,0.24074074074074073
319,0.6036036036036037
320,0.22122122122122123
321,0.8343343343343343
322,0.8808808808808809
323,0.22772772772772773
324,0.14564564564564564
325,0.15565565565565564
326,0.04354354354354355
327,0.4244244244244244
328,0.8238238238238238
329,0.47197197197197194
330,0.4019019019019019
331,0.642142142142142
332,0.8343343343343343
333,0.8343343343343343
334,0.6036036036036037
335,0.6546546546546547
336,0.7167167167167167
337,0.43543543543543545
338,0.9284284284284284
339,0.9344344344344344
340,0.6546546546546547
341,0.17117117117117117
342,0.14564564564564564
343,0.3908908908908909
344,0.3908908908908909
345,0.35985985985985985
346,0.7287287287287287
347,0.7052052052052051
348,0.7797797797797797
349,0.22772772772772773
350,0.7912912912912913
351,0.08058058058058058
352,0.7912912912912913
353,0.6036036036036037
354,0.2707707707707707
355,0.4244244244244244
356,0.8238238238238238
357,0.03553553553553554
358,0.5755755755755756
359,0.55005005005005
360,0.053553553553553554
361,0.55005005005005
362,0.041541541541541535
363,0.7912912912912913
364,0.44794794794794796
365,0.12762762762762764
366,0.8893893893893894
367,0.3793793793793794
368,0.6546546546546547
369,0.29479479479479476
370,0.7167167167167167
371,0.4019019019019019
372,0.28728728728728725
373,0.5240240240240239
374,0.11911911911911913
375,0.43543543543543545
376,0.3793793793793794
377,0.45995995995996
378,0.8718718718718719
379,0.3323323323323323
380,0.4129129129129129
381,0.9636510513703502
382,0.007849192905451639
383,0.55005005005005
384,0.4974974974974975
385,0.3038038038038038
386,0.4244244244244244
387,0.537037037037037
388,0.35035035035035034
389,0.3128128128128128
390,0.44794794794794796
391,0.3793793793793794
392,0.9829829829829829
393,0.511011011011011
394,0.13963963963963963
395,0.2792792792792793
396,0.0870870870870871
397,0.28728728728728725
398,0.6301301301301301
399,0.8808808808808809
400,0.8238238238238238
401,0.15065065065065064
402,0.28728728728728725
403,0.23423423423423423
404,0.47197197197197194
405,0.9099099099099099
406,0.3038038038038038
407,0.1946946946946947
408,0.3408408408408409
409,0.9284284284284284
410,0.47197197197197194
411,0.6036036036036037
412,0.8133133133133132
413,0.44794794794794796
414,0.9219219219219219
415,0.3908908908908909
416,0.12762762762762764
417,0.9344344344344344
418,0.8553553553553553
419,0.5625625625625625
420,0.7287287287287287
421,0.7287287287287287
422,0.6301301301301301
423,0.6801801801801801
424,0.9219219219219219
425,0.6301301301301301
426,0.537037037037037
427,0.9219219219219219
428,0.4244244244244244
429,0.9584584584584585
430,0.06356356356356356
431,0.32182182182182184
432,0.5755755755755756
433,0.2542542542542543
434,0.4974974974974975
435,0.4019019019019019
436,0.9344344344344344
437,0.9344344344344344
438,0.09409409409409408
439,0.7547547547547548
440,0.7797797797797797
441,0.537037037037037
442,0.9584584584584585
443,0.4129129129129129
444,0.3698698698698699
445,0.7682682682682682
446,0.7287287287287287
447,0.2627627627627628
448,0.13963963963963963
449,0.8808808808808809
450,0.8033033033033032
451,0.08058058058058058
452,0.28728728728728725
453,0.24674674674674674
454,0.8443443443443444
455,0.967967967967968
456,0.29479479479479476
457,0.3408408408408409
458,0.93993993993994
459,0.8718718718718719
460,0.7412412412412412
461,0.0905905905905906
462,0.43543543543543545
463,0.7167167167167167
464,0.6546546546546547
465,0.7912912912912913
466,0.23423423423423423
467,0.7547547547547548
468,0.6546546546546547
469,0.5240240240240239
470,0.025025025025025023
471,0.6921921921921922
472,0.2792792792792793
473,0.47197197197197194
474,0.642142142142142
475,0.12762762762762764
476,0.2627627627627628
477,0.4244244244244244
478,0.09759759759759759
479,0.17117117117117117
480,0.7412412412412412
481,0.32182182182182184
482,0.93993993993994
483,0.7412412412412412
484,0.43543543543543545
485,0.0905905905905906
486,0.8343343343343343
487,0.990990990990991
488,0.5240240240240239
489,0.9344344344344344
490,0.3128128128128128
491,0.5755755755755756
492,0.24074074074074073
493,0.7547547547547548
494,0.7167167167167167
495,0.8893893893893894
496,0.55005005005005
497,0.02102102102102102
498,0.23423423423423423
499,0.6301301301301301
500,0.35035035035035034
501,0.6921921921921922
502,0.8238238238238238
503,0.7287287287287287
504,0.8808808808808809
505,0.8133133133133132
506,0.5240240240240239
507,0.5240240240240239
508,0.3908908908908909
509,0.9554554554554555
510,0.2627627627627628
511,0.04354354354354355
512,0.18218218218218218
513,0.7052052052052051
514,0.9454454454454454
515,0.8718718718718719
516,0.06356356356356356
517,0.9219219219219219
518,0.44794794794794796
519,0.24674674674674674
520,0.06156156156156156
521,0.008657780587604878
522,0.6676676676676676
523,0.6036036036036037
524,0.8968968968968969
525,0.9039039039039038
526,0.11461461461461461
527,0.13963963963963963
528,0.8443443443443444
529,0.7547547547547548
530,0.55005005005005
531,0.8238238238238238
532,0.03353353353353353
533,0.29479479479479476
534,0.9284284284284284
535,0.6546546546546547
536,0.7682682682682682
537,0.8718718718718719
538,0.7287287287287287
539,0.6166166166166166
540,0.3128128128128128
541,0.2707707707707707
542,0.4019019019019019
543,0.5240240240240239
544,0.3698698698698699
545,0.48448448448448445
546,0.0870870870870871
547,0.3408408408408409
548,0.7412412412412412
549,0.8133133133133132
550,0.5755755755755756
551,0.93993993993994
552,0.055055055055055056
553,0.22122122122122123
554,0.9619619619619619
555,0.6301301301301301
556,0.11461461461461461
557,0.5755755755755756
558,0.9159159159159158
559,0.7052052052052051
560,0.18818818818818817
561,0.6166166166166166
562,0.041541541541541535
563,0.16616616616616614
564,0.6036036036036037
565,0.974974974974975
566,0.13363363363363362
567,0.037037037037037035
568,0.15065065065065064
569,0.7052052052052051
570,0.3698698698698699
571,0.45995995995996
572,0.2542542542542543
573,0.6546546546546547
574,0.9039039039039038
575,0.5900900900900901
576,0.6036036036036037
577,0.4129129129129129
578,0.511011011011011
579,0.8718718718718719
580,0.1946946946946947
581,0.3128128128128128
582,0.7797797797797797
583,0.5900900900900901
584,0.20770770770770772
585,0.07757757757757758
586,0.537037037037037
587,0.9554554554554555
588,0.3323323323323323
589,0.9619619619619619
590,0.4019019019019019
591,0.22122122122122123
592,0.20770770770770772
593,0.11461461461461461
594,0.3408408408408409
595,0.20770770770770772
596,0.4974974974974975
597,0.537037037037037
598,0.994498865155222
599,0.6166166166166166
600,0.8238238238238238
601,0.7547547547547548
602,0.1946946946946947
603,0.6301301301301301
604,0.7547547547547548
605,0.24674674674674674
606,0.3372678898994688
607,0.3908908908908909
608,0.5625625625625625
609,0.9039039039039038
610,0.8968968968968969
611,0.057057057057057055
612,0.6921921921921922
613,0.3128128128128128
614,0.08358358358358359
615,0.3323323323323323
616,0.8033033033033032
617,0.3038038038038038
618,0.22122122122122123
619,0.7682682682682682
620,0.2792792792792793
621,0.537037037037037
622,0.16616616616616614
623,0.35035035035035034
624,0.3408408408408409
625,0.7797797797797797
626,0.44794794794794796
627,0.22772772772772773
628,0.18818818818818817
629,0.24074074074074073
630,0.6921921921921922
631,0.43543543543543545
632,0.45995995995996
633,0.12262262262262263
634,0.4019019019019019
635,0.2707707707707707
636,0.055055055055055056
637,0.11011011011011011
638,0.8808808808808809
639,0.7167167167167167
640,0.48448448448448445
641,0.20770770770770772
642,0.8968968968968969
643,0.6801801801801801
644,0.11461461461461461
645,0.9584584584584585
646,0.8343343343343343
647,0.28728728728728725
648,0.5755755755755756
649,0.5625625625625625
650,0.3908908908908909
651,0.7547547547547548
652,0.28728728728728725
653,0.6921921921921922
654,0.7412412412412412
655,0.45995995995996
656,0.9829829829829829
657,0.537037037037037
658,0.24674674674674674
659,0.12762762762762764
660,0.8443443443443444
661,0.4019019019019019
662,0.3128128128128128
663,0.16116116116116114
664,0.5900900900900901
665,0.15065065065065064
666,0.22122122122122123
667,0.11911911911911913
668,0.9844844844844844
669,0.43543543543543545
670,0.0007322866991730523
671,0.03353353353353353
672,0.55005005005005
673,0.2542542542542543
674,0.7167167167167167
675,0.6676676676676676
676,0.7052052052052051
677,0.014947683109118138
678,0.15565565565565564
679,0.3128128128128128
680,0.9514514514514514
681,0.6301301301301301
682,0.3323323323323323
683,0.7052052052052051
684,0.3698698698698699
685,0.9344344344344344
686,0.4974974974974975
687,0.5755755755755756
688,0.55005005005005
689,0.2792792792792793
690,0.7052052052052051
691,0.8808808808808809
692,0.6546546546546547
693,0.17617617617617617
694,0.23423423423423423
695,0.2017017017017017
696,0.35035035035035034
697,0.3793793793793794
698,0.8643643643643644
699,0.3698698698698699
700,0.2627627627627628
701,0.13363363363363362
702,0.642142142142142
703,0.22772772772772773
704,0.6801801801801801
705,0.47197197197197194
706,0.6801801801801801
707,0.12762762762762764
708,0.7287287287287287
709,0.6301301301301301
710,0.48448448448448445
711,0.6166166166166166
712,0.44794794794794796
713,0.13963963963963963
714,0.9159159159159158
715,0.06156156156156156
716,0.053553553553553554
717,0.026526526526526525
718,0.18818818818818817
719,0.15565565565565564
720,0.9554554554554555
721,0.9844844844844844
722,0.01001001001001001
723,0.018474356709650953
724,0.3908908908908909
725,0.3908908908908909
726,0.9284284284284284
727,0.44794794794794796
728,0.6801801801801801
729,0.3128128128128128
730,0.35035035035035034
731,0.4974974974974975
732,0.48448448448448445
733,0.16616616616616614
734,0.9039039039039038
735,0.10560560560560561
736,0.9874874874874875
737,0.14564564564564564
738,0.3128128128128128
739,0.4974974974974975
740,0.47197197197197194
741,0.16616616616616614
742,0.5625625625625625
743,0.642142142142142
744,0.053553553553553554
745,0.8133133133133132
746,0.6036036036036037
747,0.7412412412412412
748,0.6801801801801801
749,0.8893893893893894
750,0.47197197197197194
751,0.13363363363363362
752,0.43543543543543545
753,0.996289196630566
754,0.11011011011011011
755,0.7052052052052051
756,0.8033033033033032
757,0.47197197197197194
758,0.24074074074074073
759,0.9774774774774775
760,0.4974974974974975
761,0.7287287287287287
762,0.18818818818818817
763,0.9454454454454454
764,0.7412412412412412
765,0.4019019019019019
766,0.13363363363363362
767,0.93993993993994
768,0.3128128128128128
769,0.3323323323323323
770,0.0905905905905906
771,0.16616616616616614
772,0.537037037037037
773,0.8343343343343343
774,0.48448448448448445
775,0.3698698698698699
776,0.43543543543543545
777,0.3408408408408409
778,0.5900900900900901
779,0.15565565565565564
780,0.7167167167167167
781,0.3408408408408409
782,0.8553553553553553
783,0.43543543543543545
784,0.9039039039039038
785,0.2707707707707707
786,0.967967967967968
787,0.3128128128128128
788,0.3128128128128128
789,0.642142142142142
790,0.9619619619619619
791,0.6801801801801801
792,0.3323323323323323
793,0.026526526526526525
794,0.35985985985985985
795,0.2542542542542543
796,0.21421421421421422
797,0.994498865155222
798,0.07107107107107108
799,0.6166166166166166
800,0.3698698698698699
801,0.45995995995996
802,0.996996996996997
803,0.7682682682682682
804,0.21421421421421422
805,0.6036036036036037
806,0.8238238238238238
807,0.9953877323800875
808,0.04354354354354355
809,0.7052052052052051
810,0.7167167167167167
811,0.055055055055055056
812,0.4129129129129129
813,0.6301301301301301
814,0.03903903903903904
815,0.7167167167167167
816,0.7287287287287287
817,0.02852852852852877
818,0.4244244244244244
819,0.017017017017017015
820,0.9554554554554555
821,0.964964964964965
822,0.537037037037037
823,0.12762762762762764
824,0.06606606606606608
825,0.13963963963963963
826,0.511011011011011
827,0.05105105105105105
828,0.6036036036036037
829,0.8238238238238238
830,0.2017017017017017
831,0.23423423423423423
832,0.8343343343343343
833,0.8343343343343343
834,0.2707707707707707
835,0.4244244244244244
836,0.03903903903903904
837,0.15565565565565564
838,0.7167167167167167
839,0.3908908908908909
840,0.3908908908908909
841,0.6546546546546547
842,0.22772772772772773
843,0.47197197197197194
844,0.2707707707707707
845,0.8643643643643644
846,0.8808808808808809
847,0.7287287287287287
848,0.7287287287287287
849,0.4974974974974975
850,0.6801801801801801
851,0.2017017017017017
852,0.0870870870870871
853,0.3408408408408409
854,0.5900900900900901
855,0.3908908908908909
856,0.7682682682682682
857,0.511011011011011
858,0.4244244244244244
859,0.03003003003003003
860,0.4974974974974975
861,0.3128128128128128
862,0.7287287287287287
863,0.5625625625625625
864,0.07757757757757758
865,0.16116116116116114
866,0.3038038038038038
867,0.5900900900900901
868,0.15565565565565564
869,0.9953877323800875
870,0.2542542542542543
871,0.55005005005005
872,0.4129129129129129
873,0.10560560560560561
874,0.43543543543543545
875,0.08058058058058058
876,0.04854854854854855
877,0.6801801801801801
878,0.7412412412412412
879,0.05905905905905906
880,0.018474356709650953
881,0.6301301301301301
882,0.55005005005005
883,0.29479479479479476
884,0.9039039039039038
885,0.8238238238238238
886,0.6166166166166166
887,0.7547547547547548
888,0.6546546546546547
889,0.7287287287287287
890,0.2542542542542543
891,0.7912912912912913
892,0.3128128128128128
893,0.09409409409409408
894,0.3128128128128128
895,0.974974974974975
896,0.17617617617617617
897,0.7052052052052051
898,0.14564564564564564
899,0.8968968968968969
900,0.35985985985985985
901,0.8553553553553553
902,0.7052052052052051
903,0.22772772772772773
904,0.4019019019019019
905,0.32182182182182184
906,0.3323323323323323
907,0.6546546546546547
908,0.24674674674674674
909,0.4244244244244244
910,0.29479479479479476
911,0.2542542542542543
912,0.6676676676676676
913,0.07757757757757758
914,0.12762762762762764
915,0.3793793793793794
916,0.48448448448448445
917,0.43543543543543545
918,0.2542542542542543
919,0.8033033033033032
920,0.9344344344344344
921,0.4129129129129129
922,0.642142142142142
923,0.43543543543543545
924,0.7052052052052051
925,0.2627627627627628
926,0.6921921921921922
927,0.04704704704704705
928,0.28728728728728725
929,0.2792792792792793
930,0.15565565565565564
931,0.13963963963963963
932,0.511011011011011
933,0.29479479479479476
934,0.14564564564564564
935,0.35035035035035034
936,0.3323323323323323
937,0.15065065065065064
938,0.511011011011011
939,0.47197197197197194
940,0.3793793793793794
941,0.7797797797797797
942,0.24074074074074073
943,0.9619619619619619
944,0.6036036036036037
945,0.24674674674674674
946,0.9219219219219219
947,0.2627627627627628
948,0.7052052052052051
949,0.031031031031031032
950,0.9099099099099099
951,0.7912912912912913
952,0.35035035035035034
953,0.22772772772772773
954,0.8238238238238238
955,0.11461461461461461
956,0.6301301301301301
957,0.16116116116116114
958,0.35035035035035034
959,0.3408408408408409
960,0.4974974974974975
961,0.55005005005005
962,0.24074074074074073
963,0.8968968968968969
964,0.6921921921921922
965,0.1946946946946947
966,0.6676676676676676
967,0.8968968968968969
968,0.3323323323323323
969,0.7225255558588882
970,0.8238238238238238
971,0.5625625625625625
972,0.16116116116116114
973,0.32182182182182184
974,0.17117117117117117
975,0.4974974974974975
976,0.1946946946946947
977,0.2707707707707707
978,0.5240240240240239
979,0.9099099099099099
980,0.21421421421421422
981,0.8133133133133132
982,0.06606606606606608
983,0.6676676676676676
984,0.9099099099099099
985,0.08058058058058058
986,0.09409409409409408
987,0.511011011011011
988,0.8443443443443444
989,0.8443443443443444
990,0.14564564564564564
991,0.5755755755755756
992,0.6921921921921922
993,0.7797797797797797
994,0.22122122122122123
995,0.13363363363363362
996,0.5900900900900901
997,0.2017017017017017
998,0.6801801801801801
999,0.7682682682682682
1000,0.7287287287287287
1001,0.08358358358358359
1002,0.9159159159159158
1003,0.2017017017017017
1004,0.22772772772772773
1005,0.8808808808808809
1006,0.24674674674674674
1007,0.7547547547547548
1008,0.8033033033033032
1009,0.3408408408408409
1010,0.6301301301301301
1011,0.9039039039039038
1012,0.55005005005005
1013,0.9454454454454454
1014,0.3323323323323323
1015,0.32182182182182184
1016,0.6036036036036037
1017,0.21421421421421422
1018,0.93993993993994
1019,0.9159159159159158
1020,0.5240240240240239
1021,0.3698698698698699
1022,0.24074074074074073
1023,0.3038038038038038
1024,0.24074074074074073
1025,0.6921921921921922
1026,0.7412412412412412
1027,0.992992992992993
1028,0.8443443443443444
1029,0.9159159159159158
1030,0.6676676676676676
1031,0.9284284284284284
1032,0.4244244244244244
1033,0.08358358358358359
1034,0.9159159159159158
1035,0.16616616616616614
1036,0.7547547547547548
1037,0.6301301301301301
1038,0.93993993993994
1039,0.2017017017017017
1040,0.2627627627627628
1041,0.6546546546546547
1042,0.02852852852852877
1043,0.6166166166166166
1044,0.2542542542542543
1045,0.17617617617617617
1046,0.7052052052052051
1047,0.7167167167167167
1048,0.45995995995996
1049,0.6036036036036037
1050,0.6301301301301301
1051,0.7167167167167167
1052,0.28728728728728725
1053,0.2017017017017017
1054,0.3698698698698699
1055,0.7682682682682682
1056,0.511011011011011
1057,0.6676676676676676
1058,0.15565565565565564
1059,0.18218218218218218
1060,0.6546546546546547
1061,0.7912912912912913
1062,0.4244244244244244
1063,0.7682682682682682
1064,0.8238238238238238
1065,0.5240240240240239
1066,0.6036036036036037
1067,0.6166166166166166
1068,0.5625625625625625
1069,0.3698698698698699
1070,0.7682682682682682
1071,0.93993993993994
1072,0.08358358358358359
1073,0.16116116116116114
1074,0.7912912912912913
1075,0.05105105105105105
1076,0.12762762762762764
1077,0.6036036036036037
1078,0.6166166166166166
1079,0.3038038038038038
1080,0.7167167167167167
1081,0.4244244244244244
1082,0.44794794794794796
1083,0.3698698698698699
1084,0.0009515758055649811
1085,0.057057057057057055
1086,0.28728728728728725
1087,0.511011011011011
1088,0.44794794794794796
1089,0.053553553553553554
1090,0.29479479479479476
1091,0.2542542542542543
1092,0.8686198159882378
1093,0.35985985985985985
1094,0.6676676676676676
1095,0.5900900900900901
1096,0.7797797797797797
1097,0.7052052052052051
1098,0.6676676676676676
1099,0.2017017017017017
1100,0.9514514514514514
1101,0.9874874874874875
1102,0.7682682682682682
1103,0.7052052052052051
1104,0.17617617617617617
1105,0.44794794794794796
1106,0.9159159159159158
1107,0.13963963963963963
1108,0.09409409409409408
1109,0.2792792792792793
1110,0.9159159159159158
1111,0.8553553553553553
1112,0.2017017017017017
1113,0.06856856856856856
1114,0.55005005005005
1115,0.4974974974974975
1116,0.9619619619619619
1117,0.06856856856856856
1118,0.3793793793793794
1119,0.6546546546546547
1120,0.18818818818818817
1121,0.013954632598700466
1122,0.12262262262262263
1123,0.04704704704704705
1124,0.13363363363363362
1125,0.511011011011011
1126,0.6036036036036037
1127,0.32182182182182184
1128,0.7052052052052051
1129,0.023023023023023025
1130,0.11911911911911913
1131,0.4019019019019019
1132,0.9584584584584585
1133,0.09759759759759759
1134,0.8718718718718719
1135,0.17117117117117117
1136,0.4244244244244244
1137,0.32182182182182184
1138,0.7797797797797797
1139,0.511011011011011
1140,0.48448448448448445
1141,0.47197197197197194
1142,0.17617617617617617
1143,0.32182182182182184
1144,0.3128128128128128
1145,0.47197197197197194
1146,0.5900900900900901
1147,0.9454454454454454
1148,0.98998998998999
1149,0.5240240240240239
1150,0.7547547547547548
1151,0.2792792792792793
1152,0.537037037037037
1153,0.39730400256716086
1154,0.9774774774774775
1155,0.22122122122122123
1156,0.3793793793793794
1157,0.6801801801801801
1158,0.22772772772772773
1159,0.8553553553553553
1160,0.7682682682682682
1161,0.9099099099099099
1162,0.17117117117117117
1163,0.09759759759759759
1164,0.967967967967968
1165,0.07757757757757758
1166,0.43543543543543545
1167,0.7052052052052051
1168,0.35035035035035034
1169,0.9454454454454454
1170,0.5240240240240239
1171,0.28728728728728725
1172,0.014947683109118138
1173,0.5625625625625625
1174,0.8238238238238238
1175,0.6921921921921922
1176,0.3908908908908909
1177,0.8808808808808809
1178,0.04704704704704705
1179,0.7167167167167167
1180,0.8033033033033032
1181,0.35035035035035034
1182,0.6801801801801801
1183,0.3908908908908909
1184,0.55005005005005
1185,0.022022022022022022
1186,0.8893893893893894
1187,0.7912912912912913
1188,0.7797797797797797
1189,0.29479479479479476
1190,0.057057057057057055
1191,0.9454454454454454
1192,0.3128128128128128
1193,0.511011011011011
1194,0.14564564564564564
1195,0.9874874874874875
1196,0.6036036036036037
1197,0.35035035035035034
1198,0.29479479479479476
1199,0.4129129129129129
1200,0.8133133133133132
1201,0.15065065065065064
1202,0.6921921921921922
1203,0.6546546546546547
1204,0.537037037037037
1205,0.23423423423423423
1206,0.6801801801801801
1207,0.6036036036036037
1208,0.22122122122122123
1209,0.5625625625625625
1210,0.06606606606606608
1211,0.9814814814814814
1212,0.8343343343343343
1213,0.6301301301301301
1214,0.6546546546546547
1215,0.7412412412412412
1216,0.13963963963963963
1217,0.04004004004004004
1218,0.7797797797797797
1219,0.21421421421421422
1220,0.7547547547547548
1221,0.6921921921921922
1222,0.5625625625625625
1223,0.6301301301301301
1224,0.14564564564564564
1225,0.44794794794794796
1226,0.6546546546546547
1227,0.20770770770770772
1228,0.24674674674674674
1229,0.6921921921921922
1230,0.4129129129129129
1231,0.13963963963963963
1232,0.29479479479479476
1233,0.4244244244244244
1234,0.6036036036036037
1235,0.8238238238238238
1236,0.47197197197197194
1237,0.2792792792792793
1238,0.8343343343343343
1239,0.3793793793793794
1240,0.14564564564564564
1241,0.8343343343343343
1242,0.7912912912912913
1243,0.6546546546546547
1244,0.18218218218218218
1245,0.9039039039039038
1246,0.17617617617617617
1247,0.55005005005005
1248,0.8443443443443444
1249,0.17117117117117117
1250,0.5240240240240239
1251,0.93993993993994
1252,0.43543543543543545
1253,0.8443443443443444
